"","AirPtCd","lag","mxT_mean","mxT_sd","mnT_mean","mnT_sd","mxT_mean_abs","mxT_sd_abs","mnT_mean_abs","mnT_sd_abs","Precip_Acc","city","state","longitude","latitude","elevation","name.arpt","state.arpt","lon.arpt","lat.arpt","elev.arpt","WMO","census2010","est2010","est2016","dist2Coast","coastRegion","coast.arpt","coastRegion.arpt"
"646","KPWM",4,-2.16893203883495,5.23821327868631,2.7873786407767,5.78060460706798,4.4368932038835,3.52740183572042,4.77961165048544,4.2808330302758,0.716504854368932,"Portland","Maine",-70.25,43.6667,45,"Portland","ME",-70.32,43.65,19,72606,66194,66194,66937,0.667097750109249,"N",2.94523857536511,"N"
"647","KPWM",5,-2.20505344995141,5.96730176806144,2.75413022351798,5.94141264256667,4.9533527696793,3.98949995073944,4.91156462585034,4.32967234642364,0.685131195335277,"Portland","Maine",-70.25,43.6667,45,"Portland","ME",-70.32,43.65,19,72606,66194,66194,66937,0.667097750109249,"N",2.94523857536511,"N"
"648","KPWM",6,-2.1011673151751,6.58518287482288,4.47058823529412,5.89419485399211,5.4124513618677,4.29658960142632,5.29411764705882,5.14357152042623,0.648832684824903,"Portland","Maine",-70.25,43.6667,45,"Portland","ME",-70.32,43.65,19,72606,66194,66194,66937,0.667097750109249,"N",2.94523857536511,"N"
"649","KPWM",7,6,NA,NA,NA,6,NA,NA,NA,1,"Portland","Maine",-70.25,43.6667,45,"Portland","ME",-70.32,43.65,19,72606,66194,66194,66937,0.667097750109249,"N",2.94523857536511,"N"
"650","KRDU",0,-0.477250726040658,2.77686235294294,1.45841392649903,5.33420457337629,2.07260406582769,1.9076434118275,3.99226305609284,3.82481049451136,0.790135396518375,"Raleigh","North Carolina",-78.65,35.7667,94,"Raleigh-Durham Airport","NC",-78.78,35.87,134,72306,403892,404054,458880,143.880003471405,"S",157.55529723804,"S"
"651","KRDU",1,-0.663117134559535,3.37724441060173,1.08712487899322,5.54335963190329,2.58180058083253,2.27459380710606,4.17909002904163,3.79869780123452,0.793804453049371,"Raleigh","North Carolina",-78.65,35.7667,94,"Raleigh-Durham Airport","NC",-78.78,35.87,134,72306,403892,404054,458880,143.880003471405,"S",157.55529723804,"S"
"652","KRDU",2,-0.826550387596899,3.76516687413548,1.2703488372093,5.50914702518636,2.88662790697674,2.55335603221934,4.2218992248062,3.75823506742676,0.780038759689923,"Raleigh","North Carolina",-78.65,35.7667,94,"Raleigh-Durham Airport","NC",-78.78,35.87,134,72306,403892,404054,458880,143.880003471405,"S",157.55529723804,"S"
"653","KRDU",3,-0.959262851600388,4.24336020906212,1.29582929194956,5.54266523687945,3.26770126091174,2.87035643603571,4.21532492725509,3.82305193316023,0.779825412221145,"Raleigh","North Carolina",-78.65,35.7667,94,"Raleigh-Durham Airport","NC",-78.78,35.87,134,72306,403892,404054,458880,143.880003471405,"S",157.55529723804,"S"
"654","KRDU",4,-1.0126213592233,4.70333049112814,1.34174757281553,5.49544425281796,3.6378640776699,3.14655368588004,4.2,3.78745307264048,0.736893203883495,"Raleigh","North Carolina",-78.65,35.7667,94,"Raleigh-Durham Airport","NC",-78.78,35.87,134,72306,403892,404054,458880,143.880003471405,"S",157.55529723804,"S"
"655","KRDU",5,-1.00971817298348,5.36760556597969,1.41302235179786,5.58690324248948,4.1622934888241,3.53414376712363,4.35179786200194,3.77564501845764,0.691933916423712,"Raleigh","North Carolina",-78.65,35.7667,94,"Raleigh-Durham Airport","NC",-78.78,35.87,134,72306,403892,404054,458880,143.880003471405,"S",157.55529723804,"S"
"656","KRDU",6,-1.02237354085603,6.0676553534602,1.09803921568627,4.55304250786563,4.67217898832685,4.00152409122383,3.76470588235294,2.73925709121373,0.659533073929961,"Raleigh","North Carolina",-78.65,35.7667,94,"Raleigh-Durham Airport","NC",-78.78,35.87,134,72306,403892,404054,458880,143.880003471405,"S",157.55529723804,"S"
"657","KRDU",7,-6,NA,NA,NA,6,NA,NA,NA,1,"Raleigh","North Carolina",-78.65,35.7667,94,"Raleigh-Durham Airport","NC",-78.78,35.87,134,72306,403892,404054,458880,143.880003471405,"S",157.55529723804,"S"
"658","KRNO",0,-2.12088974854932,2.89203746824721,0.461315280464217,3.29641663689038,2.85203094777563,2.17358086136678,2.56769825918762,2.11658301081753,0.834622823984526,"Reno","Nevada",-119.817,39.5,1392,"Reno","NV",-119.78,39.5,1341,72488,225221,226050,245255,172.177929324,"P",174.769913451067,"P"
"659","KRNO",1,-2.18199419167473,3.2160247218568,0.476282671829622,4.22658494255213,3.10358180058083,2.33815602396026,3.31655372700871,2.66099571386602,0.857696030977735,"Reno","Nevada",-119.817,39.5,1392,"Reno","NV",-119.78,39.5,1341,72488,225221,226050,245255,172.177929324,"P",174.769913451067,"P"
"660","KRNO",2,-2.27131782945736,3.71016259833232,0.483527131782946,4.17555120869693,3.40891472868217,2.70133745379553,3.28197674418605,2.62439217801329,0.85562015503876,"Reno","Nevada",-119.817,39.5,1392,"Reno","NV",-119.78,39.5,1341,72488,225221,226050,245255,172.177929324,"P",174.769913451067,"P"
"661","KRNO",3,-2.44810863239573,4.31490685606736,0.383123181377304,4.32532240712624,3.91270611057226,3.04849852425421,3.39767216294859,2.70184302670644,0.755577109602328,"Reno","Nevada",-119.817,39.5,1392,"Reno","NV",-119.78,39.5,1341,72488,225221,226050,245255,172.177929324,"P",174.769913451067,"P"
"662","KRNO",4,-2.53300970873786,5.12035683336373,0.433980582524272,4.57451115027135,4.41650485436893,3.62159587391135,3.54271844660194,2.92431587081372,0.73495145631068,"Reno","Nevada",-119.817,39.5,1392,"Reno","NV",-119.78,39.5,1341,72488,225221,226050,245255,172.177929324,"P",174.769913451067,"P"
"663","KRNO",5,-2.59280855199223,5.70039820297284,0.415369649805447,4.819592151808,4.89601554907677,3.90249267638674,3.78112840466926,3.0150149876744,0.730806608357629,"Reno","Nevada",-119.817,39.5,1392,"Reno","NV",-119.78,39.5,1341,72488,225221,226050,245255,172.177929324,"P",174.769913451067,"P"
"664","KRNO",6,-2.7219512195122,6.50118349333599,0.569264069264069,4.71469837870181,5.58634146341463,4.29464246325525,3.70779220779221,2.96236404835621,0.731707317073171,"Reno","Nevada",-119.817,39.5,1392,"Reno","NV",-119.78,39.5,1341,72488,225221,226050,245255,172.177929324,"P",174.769913451067,"P"
"665","KROA",0,-0.332688588007737,3.06584013391809,1.4825918762089,5.42681544730439,2.30947775628627,2.04237943678043,4.13249516441006,3.81529608082924,0.790135396518375,"Roanoke","Virginia",-79.95,37.2833,304,"Roanoke","VA",-79.97,37.32,358,72411,97032,96919,99660,222.743265147133,"M",224.178366840775,"M"
"666","KROA",1,-0.453049370764763,3.70626602438228,0.921587608906099,5.55719456475513,2.84414327202323,2.41761684076604,4.25363020329138,3.69075275492705,0.800580832526621,"Roanoke","Virginia",-79.95,37.2833,304,"Roanoke","VA",-79.97,37.32,358,72411,97032,96919,99660,222.743265147133,"M",224.178366840775,"M"
"667","KROA",2,-0.607558139534884,4.11263118376162,0.849806201550388,5.59181540954572,3.16763565891473,2.69064532965927,4.20445736434108,3.78109282414941,0.788759689922481,"Roanoke","Virginia",-79.95,37.2833,304,"Roanoke","VA",-79.97,37.32,358,72411,97032,96919,99660,222.743265147133,"M",224.178366840775,"M"
"668","KROA",3,-0.703200775945684,4.73524068112631,0.805043646944714,5.49508286579708,3.61105722599418,3.14087272944117,4.08341416100873,3.76220684851625,0.760426770126091,"Roanoke","Virginia",-79.95,37.2833,304,"Roanoke","VA",-79.97,37.32,358,72411,97032,96919,99660,222.743265147133,"M",224.178366840775,"M"
"669","KROA",4,-0.690291262135922,5.28012233276847,0.876699029126214,5.44763398296372,4.05922330097087,3.44432144582893,4.19902912621359,3.57730116213229,0.714563106796116,"Roanoke","Virginia",-79.95,37.2833,304,"Roanoke","VA",-79.97,37.32,358,72411,97032,96919,99660,222.743265147133,"M",224.178366840775,"M"
"670","KROA",5,-0.617103984450923,5.9615449720005,0.899805447470817,5.51731627967621,4.60544217687075,3.8328157000404,4.22859922178988,3.65414214326607,0.688046647230321,"Roanoke","Virginia",-79.95,37.2833,304,"Roanoke","VA",-79.97,37.32,358,72411,97032,96919,99660,222.743265147133,"M",224.178366840775,"M"
"671","KROA",6,-0.614035087719298,6.72216268151972,1.51219512195122,4.47281763108844,5.21247563352826,4.28584514383881,3.85365853658537,2.6698405908383,0.658869395711501,"Roanoke","Virginia",-79.95,37.2833,304,"Roanoke","VA",-79.97,37.32,358,72411,97032,96919,99660,222.743265147133,"M",224.178366840775,"M"
"672","KSAC",0,0.265503875968992,3.04337411946394,1.80135658914729,2.78179583553268,2.28294573643411,2.02874107374211,2.61143410852713,2.03966132235528,0.89922480620155,"Sacramento","California",-121.5,38.5833,9,"Sacramento","CA",-121.5,38.52,8,72483,466488,466488,495234,0.526278804138382,"P",1.98706601572366,"P"
"673","KSAC",1,0.266731328806984,3.44860304974869,1.66828322017459,3.54835567843464,2.61396702230844,2.26376241396322,3.04558680892338,2.46821688319836,0.907856450048497,"Sacramento","California",-121.5,38.5833,9,"Sacramento","CA",-121.5,38.52,8,72483,466488,466488,495234,0.526278804138382,"P",1.98706601572366,"P"
"674","KSAC",2,0.233009708737864,3.802980477858,1.77961165048544,3.61550648156402,2.90485436893204,2.46386434890223,3.18349514563107,2.46931005450168,0.895145631067961,"Sacramento","California",-121.5,38.5833,9,"Sacramento","CA",-121.5,38.52,8,72483,466488,466488,495234,0.526278804138382,"P",1.98706601572366,"P"
"675","KSAC",3,0.163265306122449,4.21787139833014,1.74927113702624,3.75946431543899,3.25947521865889,2.68003864101486,3.28279883381924,2.53164899494723,0.818270165208941,"Sacramento","California",-121.5,38.5833,9,"Sacramento","CA",-121.5,38.52,8,72483,466488,466488,495234,0.526278804138382,"P",1.98706601572366,"P"
"676","KSAC",4,0.208171206225681,4.75591686642833,1.72373540856031,4.07327491170918,3.70233463035019,2.99023311086929,3.50389105058366,2.69750225912276,0.793774319066148,"Sacramento","California",-121.5,38.5833,9,"Sacramento","CA",-121.5,38.52,8,72483,466488,466488,495234,0.526278804138382,"P",1.98706601572366,"P"
"677","KSAC",5,0.220058422590068,5.32896996184847,1.78265107212476,4.22680542335592,4.13047711781889,3.37178351042035,3.62280701754386,2.8123467009997,0.794547224926972,"Sacramento","California",-121.5,38.5833,9,"Sacramento","CA",-121.5,38.52,8,72483,466488,466488,495234,0.526278804138382,"P",1.98706601572366,"P"
"678","KSAC",6,0.192759295499022,5.8275096882197,2.05664488017429,4.13118062391536,4.53913894324853,3.65692484962411,3.6078431372549,2.87414759138898,0.795499021526419,"Sacramento","California",-121.5,38.5833,9,"Sacramento","CA",-121.5,38.52,8,72483,466488,466488,495234,0.526278804138382,"P",1.98706601572366,"P"
"679","KSAF",0,-4.04554263565892,3.24715192615715,1.38722168441433,3.80293533689223,4.48934108527132,2.59856760362868,3.12003872216844,2.57769111248174,0.820909970958374,"Santa Fe","New Mexico",-105.95,35.6833,2120,"Santa Fe","NM",-106.08,35.62,1934,99999,67947,80882,83875,1081.36380818265,"P",1068.19430498955,"P"
"680","KSAF",1,-3.94859359844811,3.59588160608336,1.45445736434109,4.43509715848074,4.60814742967992,2.69837987379315,3.64825581395349,2.90945094671046,0.792635658914729,"Santa Fe","New Mexico",-105.95,35.6833,2120,"Santa Fe","NM",-106.08,35.62,1934,99999,67947,80882,83875,1081.36380818265,"P",1068.19430498955,"P"
"681","KSAF",2,-4.29126213592233,4.04981389381795,1.55577109602328,4.38339133260272,5.09708737864078,2.97124071589201,3.57322987390883,2.97599149579245,0.78564500484966,"Santa Fe","New Mexico",-105.95,35.6833,2120,"Santa Fe","NM",-106.08,35.62,1934,99999,67947,80882,83875,1081.36380818265,"P",1068.19430498955,"P"
"682","KSAF",3,-4.47133138969874,4.39693962768315,1.61844660194175,4.49608938323559,5.44509232264334,3.10925374775482,3.69611650485437,3.02690951481924,0.77378640776699,"Santa Fe","New Mexico",-105.95,35.6833,2120,"Santa Fe","NM",-106.08,35.62,1934,99999,67947,80882,83875,1081.36380818265,"P",1068.19430498955,"P"
"683","KSAF",4,-4.49902723735409,4.82820734847226,1.58503401360544,4.63825758113106,5.66828793774319,3.37813090908561,3.76384839650146,3.1381323537418,0.783284742468416,"Santa Fe","New Mexico",-105.95,35.6833,2120,"Santa Fe","NM",-106.08,35.62,1934,99999,67947,80882,83875,1081.36380818265,"P",1068.19430498955,"P"
"684","KSAF",5,-4.33203505355404,5.40321325655818,1.58560311284047,4.78469921402744,5.90555014605648,3.61524797196523,3.86186770428016,3.23749714206756,0.753891050583658,"Santa Fe","New Mexico",-105.95,35.6833,2120,"Santa Fe","NM",-106.08,35.62,1934,99999,67947,80882,83875,1081.36380818265,"P",1068.19430498955,"P"
"685","KSAF",6,-4.458984375,5.90344907583338,2.25974025974026,4.64553319590489,6.244140625,3.96551173585754,3.9047619047619,3.37908891820818,0.779512195121951,"Santa Fe","New Mexico",-105.95,35.6833,2120,"Santa Fe","NM",-106.08,35.62,1934,99999,67947,80882,83875,1081.36380818265,"P",1068.19430498955,"P"
"686","KSAN",0,-1.87843704775687,2.98542078504603,-0.706222865412446,2.21763787430757,2.72358900144718,2.24001989486391,1.73082489146165,1.55476519957655,0.881331403762663,"San Diego","California",-117.15,32.72,40,"San Diego","CA",-117.17,32.73,9,72290,1307402,1301722,1406630,1.98555151910001,"P",0.602778627708893,"P"
"687","KSAN",1,-1.80752532561505,3.18224259368803,-0.781476121562952,2.5252357887773,2.77134587554269,2.38894575266628,2.02315484804631,1.69979944359654,0.888567293777135,"San Diego","California",-117.15,32.72,40,"San Diego","CA",-117.17,32.73,9,72290,1307402,1301722,1406630,1.98555151910001,"P",0.602778627708893,"P"
"688","KSAN",2,-1.91461649782923,3.4695283005151,-0.709117221418234,2.70172584710327,3.01157742402315,2.57409260235885,2.14182344428365,1.79132422172359,0.875542691751085,"San Diego","California",-117.15,32.72,40,"San Diego","CA",-117.17,32.73,9,72290,1307402,1301722,1406630,1.98555151910001,"P",0.602778627708893,"P"
"689","KSAN",3,-1.78229317851959,3.60541904331173,-0.664254703328509,2.79806016944664,3.03628447024673,2.63586976737982,2.20694645441389,1.84210286932806,0.852387843704776,"San Diego","California",-117.15,32.72,40,"San Diego","CA",-117.17,32.73,9,72290,1307402,1301722,1406630,1.98555151910001,"P",0.602778627708893,"P"
"690","KSAN",4,-1.05992509363296,3.54443315261629,-0.733236151603499,2.91038468266402,2.78277153558052,2.43520208396189,2.34548104956268,1.87068081258136,0.838896952104499,"San Diego","California",-117.15,32.72,40,"San Diego","CA",-117.17,32.73,9,72290,1307402,1301722,1406630,1.98555151910001,"P",0.602778627708893,"P"
"691","KSAN",5,-1.11487758945386,3.75976526441185,-1.07532956685499,2.90834414969542,2.94161958568738,2.59069095728224,2.40112994350282,1.95976477315562,0.819209039548023,"San Diego","California",-117.15,32.72,40,"San Diego","CA",-117.17,32.73,9,72290,1307402,1301722,1406630,1.98555151910001,"P",0.602778627708893,"P"
"692","KSAN",6,-1.03201506591337,4.13691520837471,-0.900332225913621,3.05014205504017,3.17514124293785,2.84263758214251,2.44186046511628,2.03325072903756,0.817325800376648,"San Diego","California",-117.15,32.72,40,"San Diego","CA",-117.17,32.73,9,72290,1307402,1301722,1406630,1.98555151910001,"P",0.602778627708893,"P"
"693","KSDF",0,-1.59341723136496,3.02464605482209,0.423597678916828,6.05927994027443,2.51113262342691,2.31905695691363,4.39845261121857,4.18680885257888,0.782398452611219,"Louisville","Kentucky",-85.7667,38.25,139,"Louisville","KY",-85.73,38.18,149,72423,597337,596332,616261,389.808226975153,"L",398.159790324729,"L"
"694","KSDF",1,-1.68604651162791,3.5072709663213,-0.166505324298161,5.89074963677456,2.92248062015504,2.56851760483279,4.49757986447241,3.8053720633296,0.785091965150048,"Louisville","Kentucky",-85.7667,38.25,139,"Louisville","KY",-85.73,38.18,149,72423,597337,596332,616261,389.808226975153,"L",398.159790324729,"L"
"695","KSDF",2,-1.88554801163919,3.96446529963537,-0.438953488372093,5.84641401276865,3.39864209505335,2.77736308881635,4.49709302325581,3.75898423025778,0.787790697674419,"Louisville","Kentucky",-85.7667,38.25,139,"Louisville","KY",-85.73,38.18,149,72423,597337,596332,616261,389.808226975153,"L",398.159790324729,"L"
"696","KSDF",3,-2.1252427184466,4.28081848359916,-0.531522793404462,5.59704546793315,3.74660194174757,2.96576892764143,4.28516003879728,3.63720832729035,0.769156159068865,"Louisville","Kentucky",-85.7667,38.25,139,"Louisville","KY",-85.73,38.18,149,72423,597337,596332,616261,389.808226975153,"L",398.159790324729,"L"
"697","KSDF",4,-1.95043731778426,4.75452603365211,-0.566019417475728,5.47483071076869,3.94071914480078,3.2968242984864,4.13106796116505,3.6348525936138,0.73495145631068,"Louisville","Kentucky",-85.7667,38.25,139,"Louisville","KY",-85.73,38.18,149,72423,597337,596332,616261,389.808226975153,"L",398.159790324729,"L"
"698","KSDF",5,-1.9591439688716,5.54298806564684,-0.546161321671526,5.68268047068692,4.50389105058366,3.77649477564254,4.34402332361516,3.7016948142047,0.711370262390671,"Louisville","Kentucky",-85.7667,38.25,139,"Louisville","KY",-85.73,38.18,149,72423,597337,596332,616261,389.808226975153,"L",398.159790324729,"L"
"699","KSDF",6,-1.78383641674781,6.49126055786814,-0.821428571428571,5.05564276917622,5.16455696202532,4.31543648769791,3.89285714285714,3.24709882720726,0.66147859922179,"Louisville","Kentucky",-85.7667,38.25,139,"Louisville","KY",-85.73,38.18,149,72423,597337,596332,616261,389.808226975153,"L",398.159790324729,"L"
"700","KSFO",0,-3.93617021276596,4.16175683754731,-0.00290135396518375,3.67969643092393,4.4642166344294,3.58889003319303,2.06092843326886,3.04772644836602,0.905222437137331,"San Francisco","California",-122.433,37.7833,38,"San Francisco","CA",-122.38,37.62,5,72494,805235,805193,870887,2.49823465230576,"P",0.946610103273527,"P"
"701","KSFO",1,-3.98741529525653,4.34318012115153,-0.0629235237173282,3.77683037033403,4.61277831558567,3.67147913476962,2.27395934172314,3.01537878408727,0.908034849951597,"San Francisco","California",-122.433,37.7833,38,"San Francisco","CA",-122.38,37.62,5,72494,805235,805193,870887,2.49823465230576,"P",0.946610103273527,"P"
"702","KSFO",2,-4.06589147286822,4.60100771021012,-0.0813953488372093,3.81522332137285,4.7093023255814,3.939256368262,2.33333333333333,3.01874732875292,0.903100775193798,"San Francisco","California",-122.433,37.7833,38,"San Francisco","CA",-122.38,37.62,5,72494,805235,805193,870887,2.49823465230576,"P",0.946610103273527,"P"
"703","KSFO",3,-4.1105722599418,4.8405041423195,-0.0872938894277401,3.84229699073373,4.80310378273521,4.15349076113225,2.39573229873909,3.00429162645875,0.822502424830262,"San Francisco","California",-122.433,37.7833,38,"San Francisco","CA",-122.38,37.62,5,72494,805235,805193,870887,2.49823465230576,"P",0.946610103273527,"P"
"704","KSFO",4,-4.06504854368932,5.09660243805963,-0.120388349514563,3.94878188456589,4.9252427184466,4.27018088497417,2.5126213592233,3.04761946040549,0.787378640776699,"San Francisco","California",-122.433,37.7833,38,"San Francisco","CA",-122.38,37.62,5,72494,805235,805193,870887,2.49823465230576,"P",0.946610103273527,"P"
"705","KSFO",5,-4.10398445092323,5.42026332724928,-0.115758754863813,4.1148583343954,5.07191448007775,4.52647619024451,2.63326848249027,3.16300767375062,0.788143828960155,"San Francisco","California",-122.433,37.7833,38,"San Francisco","CA",-122.38,37.62,5,72494,805235,805193,870887,2.49823465230576,"P",0.946610103273527,"P"
"706","KSFO",6,-4.05073170731707,5.71553546533371,-0.162689804772234,3.05628300271754,5.21560975609756,4.67575092606107,2.37527114967462,1.92696996383841,0.788292682926829,"San Francisco","California",-122.433,37.7833,38,"San Francisco","CA",-122.38,37.62,5,72494,805235,805193,870887,2.49823465230576,"P",0.946610103273527,"P"
"707","KSGF",0,-0.932301740812379,3.34601251204209,2.22533849129594,4.43807517511248,2.43133462282398,2.47966068124546,3.29303675048356,3.71468005142,0.765957446808511,"Springfield","Missouri",-93.2833,37.2167,390,"Springfield","MO",-93.38,37.23,387,72440,159498,159446,167319,652.809797865291,"L",657.434429479075,"L"
"708","KSGF",1,-0.939012584704743,3.59170526330946,1.05033881897386,5.10674641006565,2.69312681510165,2.55401363725606,3.71248789932236,3.65885472959316,0.776379477250726,"Springfield","Missouri",-93.2833,37.2167,390,"Springfield","MO",-93.38,37.23,387,72440,159498,159446,167319,652.809797865291,"L",657.434429479075,"L"
"709","KSGF",2,-1.00096899224806,3.8511337128067,1.02131782945736,4.94798659027372,2.98546511627907,2.62916234622681,3.66666666666667,3.47407376003145,0.767441860465116,"Springfield","Missouri",-93.2833,37.2167,390,"Springfield","MO",-93.38,37.23,387,72440,159498,159446,167319,652.809797865291,"L",657.434429479075,"L"
"710","KSGF",3,-1.22599418040737,4.33459143055825,1.02424830261882,5.06371000569554,3.39864209505335,2.95486403329744,3.7807953443259,3.51894453337207,0.681862269641125,"Springfield","Missouri",-93.2833,37.2167,390,"Springfield","MO",-93.38,37.23,387,72440,159498,159446,167319,652.809797865291,"L",657.434429479075,"L"
"711","KSGF",4,-1.26796116504854,4.92016365747845,0.984466019417476,5.10756517509024,3.89514563106796,3.2604285444769,3.90873786407767,3.42990639532385,0.592233009708738,"Springfield","Missouri",-93.2833,37.2167,390,"Springfield","MO",-93.38,37.23,387,72440,159498,159446,167319,652.809797865291,"L",657.434429479075,"L"
"712","KSGF",5,-1.34596695821186,5.86462352652382,1.02529182879377,5.48356333132194,4.54907677356657,3.93611083492328,4.20428015564202,3.66449598645929,0.595724003887269,"Springfield","Missouri",-93.2833,37.2167,390,"Springfield","MO",-93.38,37.23,387,72440,159498,159446,167319,652.809797865291,"L",657.434429479075,"L"
"713","KSGF",6,-1.24926686217009,6.90666294978297,1.25869565217391,6.02974023969117,5.27663734115347,4.625369465589,4.72826086956522,3.94212836597227,0.6015625,"Springfield","Missouri",-93.2833,37.2167,390,"Springfield","MO",-93.38,37.23,387,72440,159498,159446,167319,652.809797865291,"L",657.434429479075,"L"
"714","KSGU",0,1.47694524495677,3.13595982851496,0.138328530259366,3.96352789001334,2.49135446685879,2.4089324295068,3.0806916426513,2.49486666860182,0.893371757925072,"St George","Utah",-113.5781,37.0953,801,"St. George","UT",-113.6,37.08,896,99999,72897,72763,82318,546.46889900399,"P",543.88704835959,"P"
"715","KSGU",1,1.37319884726225,3.21530016026123,-0.56628242074928,4.06804515147839,2.52017291066282,2.42200636518025,3.20893371757925,2.56086222035033,0.873198847262248,"St George","Utah",-113.5781,37.0953,801,"St. George","UT",-113.6,37.08,896,99999,72897,72763,82318,546.46889900399,"P",543.88704835959,"P"
"716","KSGU",2,1.41294964028777,3.63628912983948,-0.525179856115108,4.21150293744417,2.82302158273381,2.6909046438191,3.26474820143885,2.7090642840833,0.870503597122302,"St George","Utah",-113.5781,37.0953,801,"St. George","UT",-113.6,37.08,896,99999,72897,72763,82318,546.46889900399,"P",543.88704835959,"P"
"717","KSGU",3,1.30259365994236,3.8538328836699,-0.384726224783862,4.42025348074405,2.98559077809798,2.76126994325793,3.46253602305476,2.77135573446023,0.877521613832853,"St George","Utah",-113.5781,37.0953,801,"St. George","UT",-113.6,37.08,896,99999,72897,72763,82318,546.46889900399,"P",543.88704835959,"P"
"718","KSGU",4,1.2521613832853,4.40367021233394,-0.538904899135447,4.62230765872988,3.36167146974063,3.10569473237471,3.65129682997118,2.88190198760575,0.876080691642651,"St George","Utah",-113.5781,37.0953,801,"St. George","UT",-113.6,37.08,896,99999,72897,72763,82318,546.46889900399,"P",543.88704835959,"P"
"719","KSGU",5,1.30547550432277,4.73043005788989,-0.590778097982709,4.66137315415642,3.63976945244957,3.28886844471268,3.68587896253602,2.91077552576199,0.876080691642651,"St George","Utah",-113.5781,37.0953,801,"St. George","UT",-113.6,37.08,896,99999,72897,72763,82318,546.46889900399,"P",543.88704835959,"P"
"720","KSGU",6,1.32225433526012,5.17496160534943,0.121739130434783,4.32633487370362,4.05057803468208,3.4785324202216,3.43913043478261,2.62271610455359,0.875722543352601,"St George","Utah",-113.5781,37.0953,801,"St. George","UT",-113.6,37.08,896,99999,72897,72763,82318,546.46889900399,"P",543.88704835959,"P"
"721","KSKF",0,0.616650532429816,2.63845180313811,1.56243949661181,3.52760743254241,2.00871248789932,1.81747588502414,2.55566311713456,2.88961139972812,0.872216844143272,"San Antonio","Texas",-98.55,29.3833,206,"Kelly AFB","TX",-98.58,29.38,210,99999,1327407,1327538,1492510,166.302280122523,"G",168.768472949666,"G"
"722","KSKF",1,0.617248062015504,3.0981069568837,1.51162790697674,4.60167603940094,2.28585271317829,2.17932117533627,3.34883720930233,3.49815229108883,0.843992248062015,"San Antonio","Texas",-98.55,29.3833,206,"Kelly AFB","TX",-98.58,29.38,210,99999,1327407,1327538,1492510,166.302280122523,"G",168.768472949666,"G"
"723","KSKF",2,0.540252182347236,3.60286826600245,1.58680892337536,4.69310386469484,2.58292919495635,2.5680372078315,3.4917555771096,3.51303811790726,0.841901066925315,"San Antonio","Texas",-98.55,29.3833,206,"Kelly AFB","TX",-98.58,29.38,210,99999,1327407,1327538,1492510,166.302280122523,"G",168.768472949666,"G"
"724","KSKF",3,0.392233009708738,3.91224658441873,1.63980582524272,4.75557756123056,2.73398058252427,2.82449212470121,3.60679611650485,3.50506400657243,0.828155339805825,"San Antonio","Texas",-98.55,29.3833,206,"Kelly AFB","TX",-98.58,29.38,210,99999,1327407,1327538,1492510,166.302280122523,"G",168.768472949666,"G"
"725","KSKF",4,0.3955296404276,4.30952472353379,1.6754130223518,4.98163826418579,3.044703595724,3.07398137799395,3.70651117589893,3.72489865831402,0.833819241982507,"San Antonio","Texas",-98.55,29.3833,206,"Kelly AFB","TX",-98.58,29.38,210,99999,1327407,1327538,1492510,166.302280122523,"G",168.768472949666,"G"
"726","KSKF",5,0.432879377431907,4.90060591578366,1.49902723735409,5.19914971582032,3.46789883268483,3.48790379645969,3.92704280155642,3.72071861876651,0.818093385214008,"San Antonio","Texas",-98.55,29.3833,206,"Kelly AFB","TX",-98.58,29.38,210,99999,1327407,1327538,1492510,166.302280122523,"G",168.768472949666,"G"
"727","KSKF",6,0.39766081871345,5.44934584447057,1.70194384449244,5.07196441757203,3.8401559454191,3.88490331047696,3.95680345572354,3.59687697303122,0.794346978557505,"San Antonio","Texas",-98.55,29.3833,206,"Kelly AFB","TX",-98.58,29.38,210,99999,1327407,1327538,1492510,166.302280122523,"G",168.768472949666,"G"
"728","KSLC",0,-1.52958292919496,3.13155684484331,1.68186226964113,4.09067739832028,2.68186226964113,2.22467425878733,3.21435499515034,3.03692926574167,0.813773035887488,"Salt Lake City","Utah",-111.9,40.7667,1302,"Salt Lake City","UT",-111.97,40.78,1288,72572,186440,186439,193744,851.522444232713,"P",846.125104996216,"P"
"729","KSLC",1,-1.56893203883495,3.45491661400961,1.24368932038835,4.98372803939321,2.93009708737864,2.40968385441385,3.93883495145631,3.29489203315488,0.805825242718447,"Salt Lake City","Utah",-111.9,40.7667,1302,"Salt Lake City","UT",-111.97,40.78,1288,72572,186440,186439,193744,851.522444232713,"P",846.125104996216,"P"
"730","KSLC",2,-1.57337220602527,3.98461418371215,1.29834791059281,5.07831730068798,3.33041788143829,2.69306248081888,4.01943634596696,3.3623011958762,0.800777453838678,"Salt Lake City","Utah",-111.9,40.7667,1302,"Salt Lake City","UT",-111.97,40.78,1288,72572,186440,186439,193744,851.522444232713,"P",846.125104996216,"P"
"731","KSLC",3,-1.5875486381323,4.63057034459362,1.41439688715953,5.34892238836185,3.81517509727626,3.06516109367321,4.29571984435798,3.48457460006846,0.737354085603113,"Salt Lake City","Utah",-111.9,40.7667,1302,"Salt Lake City","UT",-111.97,40.78,1288,72572,186440,186439,193744,851.522444232713,"P",846.125104996216,"P"
